time,open,high,low,close,Fast High,Fast Low,Fast High Max,Fast Low Max,Slow High,Slow Low,Slow High Max,Slow Low Max,Lower Fast High,Lower Fast Low,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Kijun-Sen line
2025-06-13T17:56:00+02:00,23533,23538,23532,23532,23517.926505753232,23509.174546126455,NaN,NaN,23491.59255516391,23481.131672582876,NaN,NaN,23517.926505753232,23509.174546126455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23532
2025-06-13T17:57:00+02:00,23531,23544,23528,23544,23518.7166116395,23509.745014425655,NaN,NaN,23491.956495753046,23481.45714707883,NaN,NaN,23518.7166116395,23509.745014425655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23532
2025-06-13T17:58:00+02:00,23544,23544,23538,23541,23519.482774923148,23510.601226109724,NaN,NaN,23492.317908976984,23481.84980577967,NaN,NaN,23519.482774923148,23510.601226109724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23532
2025-06-13T17:59:00+02:00,23542,23545,23536,23537,23520.256024167902,23511.37088592458,NaN,NaN,23492.68375683131,23482.22584879509,NaN,NaN,23520.256024167902,23511.37088592458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23532
2025-06-13T18:00:00+02:00,23539,23539,23533,23533,23520.82402343554,23512.026313623835,NaN,NaN,23493.00539740887,23482.578447067346,NaN,NaN,23520.82402343554,23512.026313623835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23532
2025-06-13T18:01:00+02:00,23533,23536,23529,23535,23521.283901513252,23512.540667756446,NaN,NaN,23493.303971037974,23482.90081896271,NaN,NaN,23521.283901513252,23512.540667756446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23532
2025-06-13T18:02:00+02:00,23534,23538,23533,23534,23521.790449952245,23513.160647521403,NaN,NaN,23493.61436012799,23483.248729942134,NaN,NaN,23521.790449952245,23513.160647521403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23532
2025-06-13T18:03:00+02:00,23535,23540,23532,23539,23522.342254499148,23513.73153699045,NaN,NaN,23493.936482627105,23483.587280428645,NaN,NaN,23522.342254499148,23513.73153699045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23532
2025-06-13T18:04:00+02:00,23540,23541,23534,23534,23522.907640726447,23514.345732839225,NaN,NaN,23494.263312608862,23483.937368759,NaN,NaN,23522.907640726447,23514.345732839225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23532
2025-06-13T18:05:00+02:00,23536,23540,23534,23538,23523.425591007464,23514.94131669258,NaN,NaN,23494.580928493524,23484.2850259204,NaN,NaN,23523.425591007464,23514.94131669258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23532
2025-06-13T18:06:00+02:00,23537,23544,23537,23544,23524.04905794663,23515.60976164129,NaN,NaN,23494.9241164901,23484.651102129286,NaN,NaN,23524.04905794663,23515.60976164129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23533
2025-06-13T18:07:00+02:00,23544,23548,23543,23548,23524.77484406946,23516.439768864282,NaN,NaN,23495.292699014473,23485.056302808942,NaN,NaN,23524.77484406946,23516.439768864282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23533
2025-06-13T18:08:00+02:00,23550,23556,23550,23553,23525.72106091584,23517.456745565363,NaN,NaN,23495.714277493542,23485.5073007061,NaN,NaN,23525.72106091584,23517.456745565363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23537
2025-06-13T18:09:00+02:00,23554,23554,23551,23551,23526.577998463843,23518.47320782096,NaN,NaN,23496.119039455392,23485.962111117864,NaN,NaN,23526.577998463843,23518.47320782096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23537
2025-06-13T18:10:00+02:00,23554,23554,23552,23553,23527.408968207365,23519.489171220324,NaN,NaN,23496.520990570287,23486.420707568435,NaN,NaN,23527.408968207365,23519.489171220324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23537
2025-06-13T18:11:00+02:00,23557,23562,23557,23560,23528.45718129199,23520.625863001525,NaN,NaN,23496.975705913548,23486.910841543653,NaN,NaN,23528.45718129199,23520.625863001525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23544
2025-06-13T18:12:00+02:00,23561,23565,23561,23563,23529.564539434657,23521.84932169845,NaN,NaN,23497.448096844702,23487.42534958849,NaN,NaN,23529.564539434657,23521.84932169845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23545.5
2025-06-13T18:13:00+02:00,23565,23569,23565,23568,23530.759553391184,23523.156918010616,NaN,NaN,23497.944985061058,23487.964062438572,NaN,NaN,23530.759553391184,23523.156918010616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23548.5
2025-06-13T18:14:00+02:00,23570,23573,23570,23572,23532.039566924785,23524.57640534363,NaN,NaN,23498.466200442577,23488.533756449415,NaN,NaN,23532.039566924785,23524.57640534363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23550.5
2025-06-13T18:15:00+02:00,23571,23571,23559,23560,23533.220186108883,23525.61954457564,NaN,NaN,23498.969907383947,23489.02310536296,NaN,NaN,23533.220186108883,23525.61954457564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23550.5
2025-06-13T18:16:00+02:00,23562,23571,23562,23571,23534.365028954067,23526.7219826188,NaN,NaN,23499.470116360448,23489.529889353496,NaN,NaN,23534.365028954067,23526.7219826188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23550.5
2025-06-13T18:17:00+02:00,23573,23573,23571,23571,23535.535785652428,23528.063740721263,NaN,NaN,23499.98074055239,23490.09565401076,NaN,NaN,23535.535785652428,23528.063740721263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23550.5
2025-06-13T18:18:00+02:00,23571,23571,23571,23571,23536.610458814477,23529.364839487287,NaN,NaN,23500.47392985411,23490.657489746798,NaN,NaN,23536.610458814477,23529.364839487287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23550.5
2025-06-13T18:19:00+02:00,23573,23573,23569,23569,23537.713172183736,23530.56590495737,NaN,NaN,23500.977583119013,23491.20153495689,NaN,NaN,23537.713172183736,23530.56590495737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23550.5
2025-06-13T18:20:00+02:00,23565,23565,23557,23557,23538.540045753925,23531.36693814048,NaN,NaN,23501.422183236242,23491.65846874191,NaN,NaN,23538.540045753925,23531.36693814048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23550.5
2025-06-13T18:21:00+02:00,23557,23563,23557,23563,23539.281256488655,23532.143697590767,NaN,NaN,23501.849806963768,23492.11222937565,NaN,NaN,23539.281256488655,23532.143697590767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23550.5
2025-06-13T18:22:00+02:00,23564,23565,23563,23563,23540.060612352634,23533.078737057713,NaN,NaN,23502.288349970964,23492.60450556054,NaN,NaN,23540.060612352634,23533.078737057713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23550.5
2025-06-13T18:24:00+02:00,23566,23569,23564,23565,23540.937563493462,23534.01574502566,NaN,NaN,23502.751625318386,23493.10030760526,NaN,NaN,23540.937563493462,23534.01574502566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23551
2025-06-13T18:25:00+02:00,23567,23569,23566,23568,23541.787940357295,23534.984964873365,NaN,NaN,23503.211683475896,23493.606555469112,NaN,NaN,23541.787940357295,23534.984964873365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23551
2025-06-13T18:26:00+02:00,23561,23561,23553,23553,23542.370123982833,23535.53087502872,NaN,NaN,23503.612991229536,23494.019009945023,NaN,NaN,23542.370123982833,23535.53087502872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23551
2025-06-13T18:27:00+02:00,23556,23556,23551,23551,23542.78315052881,23535.999636391483,NaN,NaN,23503.976789901553,23494.41471126485,NaN,NaN,23542.78315052881,23535.999636391483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23551
2025-06-13T18:28:00+02:00,23550,23551,23541,23543,23543.03214596733,23536.151162561437,NaN,NaN,23504.30333997168,23494.7382202144,NaN,NaN,23543.03214596733,23536.151162561437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23552.5
2025-06-13T18:29:00+02:00,23545,23545,23540,23544,23543.091777907714,23536.26779399897,NaN,NaN,23504.585955666324,23495.052538129577,NaN,NaN,23543.091777907714,23536.26779399897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23552.5
2025-06-13T18:30:00+02:00,23545,23548,23544,23547,23543.24051191051,23536.502103271727,NaN,NaN,23504.887442085306,23495.392451059233,NaN,NaN,23543.24051191051,23536.502103271727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23553.5
2025-06-13T18:31:00+02:00,23552,23552,23549,23549,23543.505950943523,23536.880827415007,NaN,NaN,23505.21461262638,23495.764725704656,NaN,NaN,23543.505950943523,23536.880827415007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23553.5
2025-06-13T18:32:00+02:00,23553,23553,23549,23549,23543.79364939978,23537.2480750691,NaN,NaN,23505.546455594253,23496.13441510948,NaN,NaN,23543.79364939978,23537.2480750691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23555
2025-06-13T18:33:00+02:00,23550,23550,23550,23550,23543.98172063009,23537.634497036703,NaN,NaN,23505.855160763735,23496.508481671222,NaN,NaN,23543.98172063009,23537.634497036703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23556.5
2025-06-13T18:34:00+02:00,23548,23550,23548,23550,23544.164092732208,23537.948603187106,NaN,NaN,23506.16172214732,23496.866061659617,NaN,NaN,23544.164092732208,23537.948603187106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23556.5
2025-06-13T18:35:00+02:00,23547,23548,23547,23548,23544.280332346385,23538.222887939013,NaN,NaN,23506.45226574352,23497.214214009204,NaN,NaN,23544.280332346385,23538.222887939013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23556.5
2025-06-13T18:36:00+02:00,23550,23550,23547,23547,23544.453655608617,23538.488861031772,NaN,NaN,23506.754680564743,23497.559948634138,NaN,NaN,23544.453655608617,23538.488861031772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23556.5
2025-06-13T18:37:00+02:00,23544,23544,23544,23544,23544.43990846896,23538.65586524293,NaN,NaN,23507.013328616376,23497.882448990844,NaN,NaN,23544.43990846896,23538.65586524293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23556.5
2025-06-13T18:38:00+02:00,23542,23542,23539,23539,23544.36597184869,23538.666293568902,NaN,NaN,23507.256291612095,23498.167987539517,NaN,NaN,23544.36597184869,23538.666293568902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23556
2025-06-13T18:39:00+02:00,23540,23540,23539,23540,23544.233669671456,23538.676405884995,NaN,NaN,23507.4836784759,23498.451543181603,NaN,NaN,23544.233669671456,23538.676405884995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23556
2025-06-13T18:40:00+02:00,23539,23544,23537,23542,23544.22658877232,23538.62560570666,NaN,NaN,23507.737264042036,23498.719240798397,NaN,NaN,23544.22658877232,23538.62560570666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23555
2025-06-13T18:41:00+02:00,23542,23547,23542,23544,23544.310631536795,23538.727860079187,NaN,NaN,23508.009921930632,23499.019801626186,NaN,NaN,23544.310631536795,23538.727860079187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23555
2025-06-13T18:42:00+02:00,23543,23543,23543,23543,23544.27091542962,23538.857318864666,NaN,NaN,23508.25290858389,23499.32521967045,NaN,NaN,23544.27091542962,23538.857318864666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23555
2025-06-13T18:43:00+02:00,23541,23541,23540,23540,23544.17179678024,23538.891945565738,NaN,NaN,23508.480318940947,23499.607683422735,NaN,NaN,23544.17179678024,23538.891945565738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23555
2025-06-13T18:44:00+02:00,23537,23538,23537,23538,23543.984772635384,23538.83461388193,NaN,NaN,23508.68531672608,23499.867352287853,NaN,NaN,23543.984772635384,23538.83461388193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23555
2025-06-13T18:45:00+02:00,23537,23537,23536,23536,23543.773112858555,23538.748716491566,NaN,NaN,23508.88194647104,23500.11827345252,NaN,NaN,23543.773112858555,23538.748716491566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23554.5
2025-06-13T18:46:00+02:00,23537,23538,23534,23534,23543.598170044657,23538.60481599182,NaN,NaN,23509.084155176104,23500.35356322021,NaN,NaN,23543.598170044657,23538.60481599182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23551.5
2025-06-13T18:47:00+02:00,23529,23529,23526,23527,23543.155801255427,23538.222851870858,NaN,NaN,23509.222459654047,23500.531663475627,NaN,NaN,23543.155801255427,23538.222851870858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23547.5
2025-06-13T18:48:00+02:00,23528,23529,23526,23529,23542.72683758102,23537.852462420225,NaN,NaN,23509.359803684227,23500.708526923714,NaN,NaN,23542.72683758102,23537.852462420225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23547.5
2025-06-13T18:49:00+02:00,23527,23527,23525,23525,23542.25026674523,23537.46299386204,NaN,NaN,23509.48230504753,23500.877217708967,NaN,NaN,23542.25026674523,23537.46299386204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23547
2025-06-13T18:50:00+02:00,23525,23528,23524,23528,23541.818440480223,23537.055024351066,NaN,NaN,23509.61090015137,23501.037792585987,NaN,NaN,23541.818440480223,23537.055024351066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23546.5
2025-06-13T18:51:00+02:00,23528,23529,23526,23528,23541.430002889912,23536.720023613154,NaN,NaN,23509.745546678096,23501.211141248583,NaN,NaN,23541.430002889912,23536.720023613154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23542.5
2025-06-13T18:52:00+02:00,23529,23540,23529,23540,23541.386669469008,23536.486083503663,NaN,NaN,23509.955647048384,23501.404119434355,NaN,NaN,23541.386669469008,23536.486083503663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23540
2025-06-13T18:53:00+02:00,23539,23545,23537,23544,23541.496164333585,23536.501656730827,NaN,NaN,23510.199010610548,23501.651313049395,NaN,NaN,23541.496164333585,23536.501656730827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23538.5
2025-06-13T18:54:00+02:00,23545,23545,23545,23545,23541.60234117196,23536.759182284437,NaN,NaN,23510.440684147976,23501.952345597663,NaN,NaN,23541.60234117196,23536.759182284437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23538.5
2025-06-13T18:55:00+02:00,23544,23544,23542,23542,23541.674997500086,23536.917994942483,NaN,NaN,23510.673734952506,23502.23045430879,NaN,NaN,23541.674997500086,23536.917994942483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23538.5
2025-06-13T18:56:00+02:00,23543,23543,23543,23543,23541.715149090993,23537.102298126043,NaN,NaN,23510.898222904227,23502.513576153866,NaN,NaN,23541.715149090993,23537.102298126043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23538.5
2025-06-13T18:57:00+02:00,23550,23552,23549,23552,23542.02681123975,23537.462834546466,NaN,NaN,23511.183651911837,23502.836398541684,NaN,NaN,23542.02681123975,23537.462834546466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23538.5
2025-06-13T18:58:00+02:00,23551,23551,23541,23541,23542.298726050667,23537.570021378393,NaN,NaN,23511.460154329117,23503.10142355181,NaN,NaN,23542.298726050667,23537.570021378393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23538
2025-06-13T18:59:00+02:00,23539,23543,23539,23543,23542.319976776405,23537.613354063895,NaN,NaN,23511.679181035164,23503.350719221587,NaN,NaN,23542.319976776405,23537.613354063895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23538
2025-06-13T19:00:00+02:00,23537,23539,23536,23539,23542.219371419545,23537.564464546806,NaN,NaN,23511.86890894464,23503.577450338104,NaN,NaN,23542.219371419545,23537.564464546806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23538
2025-06-13T19:01:00+02:00,23538,23544,23538,23544,23542.27332986138,23537.57766259084,NaN,NaN,23512.092041521413,23503.816495821866,NaN,NaN,23542.27332986138,23537.57766259084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23538
2025-06-13T19:02:00+02:00,23542,23542,23542,23542,23542.265047138306,23537.71167281536,NaN,NaN,23512.299735677516,23504.081659045325,NaN,NaN,23542.265047138306,23537.71167281536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23538
2025-06-13T19:03:00+02:00,23542,23542,23538,23538,23542.25701540684,23537.720410002774,NaN,NaN,23512.50598751309,23504.317203079732,NaN,NaN,23542.25701540684,23537.720410002774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23538
2025-06-13T19:04:00+02:00,23537,23537,23535,23535,23542.097711909664,23537.637973336023,NaN,NaN,23512.67608482203,23504.530278058344,NaN,NaN,23542.097711909664,23537.637973336023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23538
2025-06-13T19:05:00+02:00,23536,23536,23533,23534,23541.912932760886,23537.497428689476,NaN,NaN,23512.83805645521,23504.72798446072,NaN,NaN,23541.912932760886,23537.497428689476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23538
2025-06-13T19:06:00+02:00,23537,23537,23535,23535,23541.764056010557,23537.42174903222,NaN,NaN,23513.005847729826,23504.938206790852,NaN,NaN,23541.764056010557,23537.42174903222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23538
2025-06-13T19:07:00+02:00,23533,23533,23522,23522,23541.49847855569,23536.95442330397,NaN,NaN,23513.14469600948,23505.056691465914,NaN,NaN,23541.49847855569,23536.95442330397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23537
2025-06-13T19:08:00+02:00,23524,23527,23524,23526,23541.05913072067,23536.56186502203,NaN,NaN,23513.240913398302,23505.18824221962,NaN,NaN,23541.05913072067,23536.56186502203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23537
2025-06-13T19:09:00+02:00,23527,23530,23525,23525,23540.724005547316,23536.21150547591,NaN,NaN,23513.357295944148,23505.325823870877,NaN,NaN,23540.724005547316,23536.21150547591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23537
2025-06-13T19:10:00+02:00,23524,23524,23516,23517,23540.217217500427,23535.599035613002,NaN,NaN,23513.431203611202,23505.399950093997,NaN,NaN,23540.217217500427,23535.599035613002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23534
2025-06-13T19:11:00+02:00,23518,23519,23516,23518,23539.574271515565,23535.005125442913,NaN,NaN,23513.469875808347,23505.473561551677,NaN,NaN,23539.574271515565,23535.005125442913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23534
2025-06-13T19:12:00+02:00,23515,23523,23515,23523,23539.07202086358,23534.3989095204,NaN,NaN,23513.536057226345,23505.539717374235,NaN,NaN,23539.07202086358,23534.3989095204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23533.5
2025-06-13T19:13:00+02:00,23523,23530,23523,23530,23538.79711114044,23534.053488019785,NaN,NaN,23513.650390162275,23505.660969336914,NaN,NaN,23538.79711114044,23534.053488019785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23533.5
2025-06-13T19:14:00+02:00,23530,23530,23526,23526,23538.53053201497,23533.809442928276,NaN,NaN,23513.763929119483,23505.80221260541,NaN,NaN,23538.53053201497,23533.809442928276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23533.5
2025-06-13T19:15:00+02:00,23525,23525,23516,23516,23538.120515893304,23533.26976283954,NaN,NaN,23513.841957389486,23505.873030573428,NaN,NaN,23538.120515893304,23533.26976283954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23533.5
2025-06-13T19:16:00+02:00,23517,23517,23500,23506,23537.480500260175,23532.26158820804,NaN,NaN,23513.86388824095,23505.832245638892,NaN,NaN,23537.480500260175,23532.26158820804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23526
2025-06-13T19:17:00+02:00,23504,23516,23504,23509,23536.829576009866,23531.405176444157,NaN,NaN,23513.87872235039,23505.819521710844,NaN,NaN,23536.829576009866,23531.405176444157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23526
2025-06-13T19:18:00+02:00,23507,23516,23507,23511,23536.19837673684,23530.665625642818,NaN,NaN,23513.89345344518,23505.82771947674,NaN,NaN,23536.19837673684,23530.665625642818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23526
2025-06-13T19:19:00+02:00,23510,23510,23507,23509,23535.404486532694,23529.948485471825,NaN,NaN,23513.866415574033,23505.835860313706,NaN,NaN,23535.404486532694,23529.948485471825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23526
2025-06-13T19:20:00+02:00,23510,23516,23510,23516,23534.81647178928,23529.343985912074,NaN,NaN,23513.881232132546,23505.864777950414,NaN,NaN,23534.81647178928,23529.343985912074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23526
2025-06-13T19:21:00+02:00,23525,23531,23522,23523,23534.700821128998,23529.121440884435,NaN,NaN,23514.000112464957,23505.976828103536,NaN,NaN,23534.700821128998,23529.121440884435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23526
2025-06-13T19:22:00+02:00,23522,23522,23516,23518,23534.315947761454,23528.723821463696,NaN,NaN,23514.055667239507,23506.04643346393,NaN,NaN,23534.315947761454,23528.723821463696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23526
2025-06-13T19:23:00+02:00,23516,23516,23514,23514,23533.760919041408,23528.277645055707,NaN,NaN,23514.069169550345,23506.101666564875,NaN,NaN,23533.760919041408,23528.277645055707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23525.5
2025-06-13T19:24:00+02:00,23518,23521,23518,23521,23533.374224525003,23527.96620126614,NaN,NaN,23514.117300317357,23506.184293880397,NaN,NaN,23533.374224525003,23527.96620126614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522
2025-06-13T19:26:00+02:00,23518,23518,23517,23517,23532.908338933335,23527.633892136862,NaN,NaN,23514.144263509595,23506.259402950673,NaN,NaN,23532.908338933335,23527.633892136862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522
2025-06-13T19:27:00+02:00,23517,23519,23514,23515,23532.486874117174,23527.22074389029,NaN,NaN,23514.17798390189,23506.313157096847,NaN,NaN,23532.486874117174,23527.22074389029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23522
2025-06-13T19:28:00+02:00,23513,23513,23513,23513,23531.89636278029,23526.78981225725,NaN,NaN,23514.169803458128,23506.3595935059,NaN,NaN,23531.89636278029,23526.78981225725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23521
2025-06-13T19:29:00+02:00,23510,23510,23507,23508,23531.232836635434,23526.190120976727,NaN,NaN,23514.14084648967,23506.36404077322,NaN,NaN,23531.232836635434,23526.190120976727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23521
2025-06-13T19:30:00+02:00,23506,23508,23506,23508,23530.528811282846,23525.57829912895,NaN,NaN,23514.098201722383,23506.361512712294,NaN,NaN,23530.528811282846,23525.57829912895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23518.5
2025-06-13T19:31:00+02:00,23510,23514,23510,23514,23530.02793821367,23525.106229458375,NaN,NaN,23514.097519765975,23506.386779985125,NaN,NaN,23530.02793821367,23525.106229458375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23518.5
2025-06-13T19:32:00+02:00,23515,23515,23510,23510,23529.572546146588,23524.648464929334,NaN,NaN,23514.103786989825,23506.411871790784,NaN,NaN,23529.572546146588,23524.648464929334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23518.5
2025-06-13T19:33:00+02:00,23513,23516,23513,23513,23529.161256869418,23524.295481143596,NaN,NaN,23514.11695513573,23506.457622681126,NaN,NaN,23529.161256869418,23524.295481143596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23516.5
2025-06-13T19:34:00+02:00,23514,23516,23506,23508,23528.762430903676,23523.741072624092,NaN,NaN,23514.130031836175,23506.45444474584,NaN,NaN,23528.762430903676,23523.741072624092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23515.5
2025-06-13T19:35:00+02:00,23506,23506,23505,23505,23528.07266027023,23523.173161332452,NaN,NaN,23514.07357328176,23506.444344435105,NaN,NaN,23528.07266027023,23523.173161332452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23515.5
2025-06-13T19:36:00+02:00,23508,23508,23508,23508,23527.4643978378,23522.7133685648,NaN,NaN,23514.031395689526,23506.45514759875,NaN,NaN,23527.4643978378,23522.7133685648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23515.5
2025-06-13T19:37:00+02:00,23507,23507,23507,23507,23526.844264569987,23522.237205881018,NaN,NaN,23513.982566552793,23506.45893129598,NaN,NaN,23526.844264569987,23522.237205881018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23515.5
2025-06-13T19:38:00+02:00,23508,23508,23508,23508,23526.273226249683,23521.805775399775,NaN,NaN,23513.941020951734,23506.469633161978,NaN,NaN,23526.273226249683,23521.805775399775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23515.5
2025-06-13T19:40:00+02:00,23507,23507,23502,23503,23525.6891890906,23521.20560038766,NaN,NaN,23513.892819417346,23506.4385940428,NaN,NaN,23525.6891890906,23521.20560038766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23515.5
2025-06-13T19:41:00+02:00,23510,23510,23507,23507,23525.21375911816,23520.77512764864,NaN,NaN,23513.865785949172,23506.442492695278,NaN,NaN,23525.21375911816,23520.77512764864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23515.5
2025-06-13T19:42:00+02:00,23510,23513,23508,23508,23524.84364520549,23520.38800256838,NaN,NaN,23513.85977354675,23506.453308718228,NaN,NaN,23524.84364520549,23520.38800256838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23515.5
2025-06-13T19:43:00+02:00,23505,23508,23494,23494,23524.333231714412,23519.588366126914,NaN,NaN,23513.819080674893,23506.366827407684,NaN,NaN,23524.333231714412,23519.588366126914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23512.5
2025-06-13T19:44:00+02:00,23497,23501,23486,23500,23523.6261640867,23518.57053685034,NaN,NaN,23513.73005928132,23506.225391106243,NaN,NaN,23523.6261640867,23518.57053685034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23508.5
2025-06-13T19:45:00+02:00,23503,23506,23503,23506,23523.092037902257,23518.09870240033,NaN,NaN,23513.67637831409,23506.202992556893,NaN,NaN,23523.092037902257,23518.09870240033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23508.5
